3.2676316440731887,-6.084998355029869
-0.5036493369479116,-2.9335813900105387
-2.9987128663312133,7.508129767036997
2.519068569398062,3.1978412446967264
-0.22093233176963356,-10.859452338263056
-3.3774639389378,-3.850476048206758
-2.867288020761135,0.802027436793707
7.484994541472817,1.7050388837191608
3.406234356181997,-1.0395167499074072
-8.5378582792163,-2.4242069613650092
-3.8356151598276877,4.042837639777242
11.7878503393229,-3.1038010086337198
4.482715792894986,-4.908971888101837
-0.97253279633355,-3.1988694759539085
-2.7590275729211826,7.842836783923009
1.1539372805231916,3.657358149177881
2.7928042014470926,-10.620939769047258
-4.753511485775385,-3.5362672516517426
-2.539624492274762,-0.2144034488024274
5.366240362688314,3.8635119972151624
3.7040800636139206,-1.959218849440268
-9.21145859312867,-1.3622568650306341
-4.313638491567217,2.207080638180348
9.248082373428103,0.04075676844623445
4.1063448129334805,-6.449741159322297
0.22548527307884808,-3.0582730734795605
-4.6785758106637445,6.864104992161216
2.2022153629962316,3.772017890755406
1.5743814200793902,-11.146720793168102
-2.6163993835787482,-4.541080383572399
-2.993879533245129,0.3459803849016216
6.91644176170484,2.986791549199456
3.527917763095139,-0.5199403665213111
-8.061883761912927,-3.8482725407524847
-4.455620000980613,3.4487178585252853
10.629852665640511,-1.3094084215574437
5.268532886051492,-4.207522643904433
-0.4325686097773963,-3.4503920440428812
-4.074776715554495,7.5309221671422035
0.5380857895678892,3.9282509712959466
4.484468400977339,-10.403153781751225
-4.067671929533225,-4.409447835069633
-2.467451536485941,-0.6663317462114915
4.495628442799014,4.878975252998642
3.987779648128319,-1.3857252141680871
-8.849028325688453,-2.9704722890356114
-4.631445900829734,1.5463463524384846
5.810264792294681,1.3219099638130518
5.125142265992679,-5.869785175905278
0.7486118567820147,-3.0830864707407244
-5.807865608493156,6.195157139475824
1.5290003296101324,4.235473500028537
3.4511109695373436,-11.11474523399413
-1.8351274187166067,-5.077173690864572
-3.0096563549951956,-0.15767669582386465
6.008783179653217,4.2021637370578695
3.5523340717414857,0.07806986218804411
-7.284425792403994,-5.323526660249732
-4.992724219956769,2.7760365912682414
7.320941915265468,0.23483943369743634
5.887831612189441,-3.42168300520901
0.15562262927384668,-3.5932388571457006
-5.298713229394913,7.006917763439122
-0.15307424122005728,4.103483162897665
6.197794155096761,-9.855821280994036
-3.2763048050445778,-5.200409686204989
-2.3291433683861427,-1.0954348905851652
3.5295946849265634,5.7329236667483485
4.1499919595761625,-0.7371200270274171
-8.233514259598909,-4.532673954970944
-4.83515868263301,0.7852785859457775
1.9322328720762396,2.0460969521245773
6.040413608537105,-5.135499258951972
